minute,X,Y,player,shotType,result,h_team,a_team,player_assisted,xG
9,0.905,0.39299999237060546,Benedict Hollerbach,RightFoot,MissedShots,Mainz 05,Hoffenheim,Jae-Sung Lee,0.39107823371887207
28,0.8480000305175781,0.529000015258789,Benedict Hollerbach,LeftFoot,BlockedShot,Mainz 05,Hoffenheim,,0.06301704049110413
32,0.8980000305175782,0.6459999847412109,Paul Nebel,RightFoot,BlockedShot,Mainz 05,Hoffenheim,Nadiem Amiri,0.10126987844705582
33,0.9269999694824219,0.6940000152587891,Benedict Hollerbach,RightFoot,BlockedShot,Mainz 05,Hoffenheim,Philipp Mwene,0.04818757623434067
44,0.8859999847412109,0.519000015258789,Benedict Hollerbach,OtherBodyPart,MissedShots,Mainz 05,Hoffenheim,Nadiem Amiri,0.03397069498896599
54,0.9180000305175782,0.6809999847412109,Benedict Hollerbach,LeftFoot,MissedShots,Mainz 05,Hoffenheim,Jae-Sung Lee,0.058750610798597336
57,0.8830000305175781,0.644000015258789,Philipp Mwene,RightFoot,MissedShots,Mainz 05,Hoffenheim,Paul Nebel,0.0702543631196022
65,0.9269999694824219,0.53,Paul Nebel,Head,MissedShots,Mainz 05,Hoffenheim,Benedict Hollerbach,0.3705466091632843
68,0.8869999694824219,0.695,Benedict Hollerbach,RightFoot,BlockedShot,Mainz 05,Hoffenheim,Nadiem Amiri,0.04589269310235977
70,0.835999984741211,0.47,Benedict Hollerbach,LeftFoot,BlockedShot,Mainz 05,Hoffenheim,Paul Nebel,0.07445573806762695
70,0.9119999694824219,0.485,Andreas Hanche-Olsen,Head,MissedShots,Mainz 05,Hoffenheim,Nadiem Amiri,0.03753495588898659
74,0.9669999694824218,0.47900001525878905,Danny da Costa,Head,BlockedShot,Mainz 05,Hoffenheim,Dominik Kohr,0.7491467595100403
75,0.914000015258789,0.48700000762939455,Benedict Hollerbach,RightFoot,BlockedShot,Mainz 05,Hoffenheim,,0.09758423268795013
75,0.950999984741211,0.49599998474121093,Danny da Costa,RightFoot,Goal,Mainz 05,Hoffenheim,,0.6127244234085083
81,0.8190000152587891,0.445,Paul Nebel,RightFoot,BlockedShot,Mainz 05,Hoffenheim,,0.040296997874975204
93,0.8590000152587891,0.5729999923706055,Kaishu Sano,RightFoot,BlockedShot,Mainz 05,Hoffenheim,,0.06958450376987457
94,0.9119999694824219,0.4640000152587891,Kaishu Sano,Head,MissedShots,Mainz 05,Hoffenheim,Nadiem Amiri,0.08262164145708084
80,0.8119999694824219,0.5259999847412109,Andreas Hanche-Olsen,RightFoot,SavedShot,Freiburg,Mainz 05,Armindo Sieb,0.0500621423125267
47,0.8769999694824219,0.6179999923706054,Nelson Weiper,LeftFoot,SavedShot,Mainz 05,Borussia M.Gladbach,Kaishu Sano,0.5196605324745178
51,0.7090000152587891,0.5729999923706055,Jae-Sung Lee,LeftFoot,MissedShots,Mainz 05,Borussia M.Gladbach,,0.010543186217546463
57,0.030999999046325683,0.4490000152587891,Danny da Costa,OtherBodyPart,OwnGoal,Mainz 05,Borussia M.Gladbach,,0
65,0.8680000305175781,0.529000015258789,Maxim Leitsch,Head,MissedShots,Mainz 05,Borussia M.Gladbach,Nadiem Amiri,0.02450724132359028
67,0.8109999847412109,0.6759999847412109,Arnaud Nordin,RightFoot,SavedShot,Mainz 05,Borussia M.Gladbach,Kaishu Sano,0.02972465567290783
70,0.8830000305175781,0.605,Fabio Moreno Fell,LeftFoot,MissedShots,Mainz 05,Borussia M.Gladbach,Jae-Sung Lee,0.051751505583524704
70,0.909000015258789,0.4979999923706055,Nelson Weiper,Head,MissedShots,Mainz 05,Borussia M.Gladbach,Nadiem Amiri,0.04152125120162964
72,0.9280000305175782,0.47700000762939454,Nelson Weiper,Head,MissedShots,Mainz 05,Borussia M.Gladbach,Jae-Sung Lee,0.35979217290878296
85,0.9019999694824219,0.3029999923706055,Jae-Sung Lee,LeftFoot,BlockedShot,Mainz 05,Borussia M.Gladbach,Kaishu Sano,0.05580917373299599
